region,title,url,publish_date,source
Latin_America,"Cantor gospel reage à fala de Lula sobre Nicolás Maduro: ""O próximo""",https://www.metropoles.com/celebridades/cantor-gospel-reage-a-fala-de-lula-sobre-nicolas-maduro-o-proximo,2026-01-06,metropoles.com
Latin_America,"França não aprova ""método"" para capturar Maduro, diz Macron em reunião",https://www.metropoles.com/mundo/franca-nao-aprova-metodo-para-capturar-maduro-diz-macron-em-reuniao,2026-01-05,metropoles.com
Latin_America,Dólar recua e Bolsa sobe forte com crise na Venezuela em segundo plano,https://www.metropoles.com/negocios/dolar-cambio-ibovespa-moeda-mercados-bolsa-cotacoes-fechamento,2026-01-06,metropoles.com
Latin_America,Venezuela: os fatos que levaram Trump a recusar apoio a María Corina,https://www.metropoles.com/colunas/mario-sabino/venezuela-os-fatos-que-levaram-trump-a-recusar-apoio-a-maria-corina,2026-01-06,metropoles.com
Latin_America,Trump publica meme ironizando captura de Nicolás Maduro,https://www.metropoles.com/viralizou/trump-publica-meme-ironizando-captura-de-nicolas-maduro,2026-01-04,metropoles.com
Latin_America,Defesa diz que esposa de Maduro foi ferida durante captura pelos EUA,https://www.metropoles.com/mundo/defesa-maduro-cilia-flores-ferida-captura,2026-01-05,metropoles.com
Latin_America,"""Venezuela não irá se render aos EUA"", diz filho de Maduro",https://www.metropoles.com/mundo/venezuela-nao-ira-se-render-aos-eua-diz-filho-de-maduro,2026-01-05,metropoles.com
Latin_America,"""Não estamos ocupando a Venezuela"", diz os EUA na ONU",https://www.metropoles.com/mundo/nao-estamos-ocupando-a-venezuela-diz-os-eua-na-onu,2026-01-05,metropoles.com
Latin_America,Presídio onde Maduro está já teve brasileiro famoso preso; saiba quem,https://www.metropoles.com/mundo/presidio-onde-maduro-esta-ja-teve-brasileiro-famoso-preso-saiba-quem,2026-01-06,metropoles.com
Latin_America,Ações de petrolíferas dos EUA disparam após intervenção na Venezuela,https://www.metropoles.com/negocios/acoes-de-petroliferas-dos-eua-disparam-apos-intervencao-na-venezuela,2026-01-05,metropoles.com
Latin_America,"Ministro faz ronda em Caracas após captura de Maduro: ""Leais, sempre""",https://www.metropoles.com/mundo/ministro-faz-ronda-em-caracas-apos-captura-de-maduro-leais-sempre,2026-01-06,metropoles.com
Latin_America,"Trump capturou Maduro, mas erra ao transigir com ditadura na Venezuela",https://www.metropoles.com/colunas/mario-sabino/trump-capturou-maduro-mas-erra-ao-transigir-com-ditadura-na-venezuela,2026-01-05,metropoles.com
Latin_America,Petro diz que voltará “a pegar em armas” se os EUA invadirem a Colômbia,https://www.metropoles.com/mundo/petro-diz-que-voltara-a-pegar-em-armas-se-os-eua-invadirem-a-colombia,2026-01-06,metropoles.com
Latin_America,Por que o petróleo da Venezuela é tão estratégico para os EUA?,https://www.metropoles.com/mundo/por-que-o-petroleo-da-venezuela-e-tao-estrategico-para-os-eua,2026-01-06,metropoles.com
Latin_America,"Preterida, Nobel da Paz agradece a Trump por ""libertar a Venezuela""",https://www.metropoles.com/mundo/preterida-nobel-da-paz-agradece-a-trump-por-libertar-a-venezuela,2026-01-05,metropoles.com
Latin_America,Presidente da Câmara dos EUA descarta envio de tropas à Venezuela,https://www.metropoles.com/mundo/presidente-da-camara-dos-eua-descarta-envio-de-tropas-a-venezuela,2026-01-06,metropoles.com
Latin_America,"""Inferno na Terra"": conheça ""prisão dos famosos"" onde está Maduro",https://www.metropoles.com/mundo/inferno-na-terra-conheca-prisao-dos-famosos-onde-esta-maduro,2026-01-05,metropoles.com
Latin_America,Prêmie da Groenlândia condena nova ameaça de Trump por anexação,https://www.metropoles.com/mundo/premie-da-groenlandia-condena-nova-ameaca-de-trump-por-anexacao,2026-01-05,metropoles.com
Latin_America,Quem é o padre que citou Trump e causou tensão durante missa em Goiás,https://www.metropoles.com/colunas/mirelle-pinheiro/fala-de-padre-sobre-trump-e-maduro-causa-tensao-durante-missa-em-goias,2026-01-06,metropoles.com
Latin_America,O que a Defesa respondeu a deputados sobre o conflito EUA-Venezuela,https://www.metropoles.com/colunas/igor-gadelha/o-que-a-defesa-respondeu-a-deputados-sobre-o-conflito-eua-venezuela,2026-01-05,metropoles.com
Latin_America,"Brasil critica EUA após ataque à Venezuela: ""Cruza linha inaceitável""",https://www.metropoles.com/mundo/brasil-critica-eua-onu-venezuela,2026-01-05,metropoles.com
Latin_America,"""Este é nosso hemisfério"", diz Rubio após ação dos EUA na Venezuela",https://www.metropoles.com/mundo/este-e-nosso-hemisferio-diz-rubio-apos-acao-dos-eua-na-venezuela,2026-01-05,metropoles.com
Latin_America,"Colômbia: Petro pede à população que ""tome o poder"" em caso de invasão",https://www.metropoles.com/mundo/petro-pede-a-populacao-da-colombia-tome-o-poder-em-caso-de-invasao,2026-01-05,metropoles.com
Latin_America,"Trump sobre Maduro: ""Tenta imitar minha dança, mas é um cara violento""",https://www.metropoles.com/mundo/venezuela-dancas-de-maduro-teriam-sido-decisivas-para-prisao,2026-01-06,metropoles.com
Latin_America,"Após operação militar na Venezuela, Trump ameaça atacar a Colômbia",https://www.metropoles.com/mundo/apos-venezuela-trump-ameaca-atacar-a-colombia,2026-01-05,metropoles.com
Latin_America,Entenda situação dos clubes da Venezuela após ataque dos EUA,https://www.metropoles.com/esportes/entenda-situacao-dos-clubes-da-venezuela-apos-ataque-dos-eua,2026-01-05,metropoles.com
